time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.655263,1.04003897419,-0.21782527188,-0.745898158109,1.51442253284,1.88526238831,-0.972543819519,-0.497776765669,45.2727279663,-0.76737388914,-0.00766990393943,0.0,1.57463127876,0.0103543703182,-0.00345145677274,-0.000383495196971,100.0
0.655440,1.04003897419,-0.21782527188,-0.745898158109,1.51442253284,1.88526238831,-0.972543819519,-0.497776765669,45.2727279663,-0.76737388914,-0.00766990393943,0.0,1.57463127876,0.0103543703182,-0.00345145677274,-0.000383495196971,100.0
0.665534,1.04080596458,-0.21782527188,-0.745514662912,1.51480602804,1.88564588351,-0.97369430511,-0.498543756063,45.2727279663,-0.766990393943,-0.00728640874246,0.0,1.57463127876,0.0115048559091,-0.0026844663788,-0.000766990393943,100.0
0.675530,1.04042246938,-0.217441776683,-0.746281653306,1.51518952323,1.88526238831,-0.973310809913,-0.497776765669,45.2727279663,-0.766990393943,-0.0080533991364,-0.000383495196971,1.57424778357,0.0107378655152,-0.00460194236366,-0.00115048559091,100.0
0.685528,1.04003897419,-0.21782527188,-0.745514662912,1.51518952323,1.8864128739,-0.973310809913,-0.498160260866,45.2727279663,-0.766990393943,-0.0080533991364,-0.000383495196971,1.57424778357,0.0103543703182,-0.00383495196971,-0.00153398078789,100.0
0.695518,1.03965547899,-0.217441776683,-0.745898158109,1.51480602804,1.88526238831,-0.972927314716,-0.497776765669,45.2727279663,-0.766606898746,-0.0080533991364,-0.000766990393943,1.57463127876,0.0111213607122,-0.00383495196971,-0.00153398078789,100.0
0.705537,1.04003897419,-0.218208767077,-0.7470486437,1.51518952323,1.88526238831,-0.972927314716,-0.498160260866,45.2727279663,-0.767757384337,-0.00766990393943,-0.000383495196971,1.57463127876,0.0103543703182,-0.00460194236366,-0.00115048559091,100.0
0.715550,1.04080596458,-0.217441776683,-0.745514662912,1.51518952323,1.88602937871,-0.97369430511,-0.498160260866,45.2727279663,-0.768140879534,-0.00766990393943,0.0,1.57463127876,0.0107378655152,-0.00498543756063,-0.000766990393943,100.0
0.725554,1.04003897419,-0.218208767077,-0.745898158109,1.51403903764,1.88564588351,-0.972927314716,-0.498543756063,45.2727279663,-0.76737388914,-0.00728640874246,-0.000383495196971,1.57501477396,0.0103543703182,-0.00383495196971,-0.000766990393943,100.0
0.735542,1.04042246938,-0.21782527188,-0.746281653306,1.51442253284,1.88526238831,-0.972927314716,-0.498160260866,45.2727279663,-0.768907869928,-0.00766990393943,0.0,1.57463127876,0.0103543703182,-0.00460194236366,-0.00153398078789,100.0
0.745548,1.03965547899,-0.217441776683,-0.745898158109,1.51480602804,1.88526238831,-0.972927314716,-0.497776765669,45.2727279663,-0.767757384337,-0.00766990393943,0.0,1.57501477396,0.0103543703182,-0.00306796157577,-0.000383495196971,100.0
0.755539,1.03965547899,-0.217058281486,-0.745898158109,1.51480602804,1.88526238831,-0.973310809913,-0.497776765669,45.2727279663,-0.76737388914,-0.0080533991364,0.000766990393943,1.57501477396,0.0103543703182,-0.00421844716668,-0.00115048559091,100.0
0.765566,1.04003897419,-0.21782527188,-0.744747672518,1.51480602804,1.88564588351,-0.972927314716,-0.498543756063,45.2727279663,-0.766990393943,-0.00766990393943,-0.000383495196971,1.57501477396,0.0118883511061,-0.00383495196971,0.0,100.0
0.775533,1.04080596458,-0.217441776683,-0.745898158109,1.51442253284,1.88602937871,-0.973310809913,-0.497776765669,45.2727279663,-0.766990393943,-0.00728640874246,-0.000383495196971,1.57463127876,0.0111213607122,-0.00460194236366,-0.00153398078789,100.0
0.785569,1.04003897419,-0.218208767077,-0.746281653306,1.51442253284,1.88564588351,-0.973310809913,-0.498160260866,45.2727279663,-0.767757384337,-0.00728640874246,0.0,1.57463127876,0.0111213607122,-0.00421844716668,-0.00115048559091,100.0
0.795580,1.04080596458,-0.21782527188,-0.746281653306,1.51518952323,1.88564588351,-0.973310809913,-0.497776765669,45.2727279663,-0.767757384337,-0.00728640874246,0.000383495196971,1.57463127876,0.0115048559091,-0.00421844716668,-0.000766990393943,100.0
0.805531,1.04042246938,-0.218592262274,-0.745514662912,1.51480602804,1.88564588351,-0.974077800307,-0.497776765669,45.2727279663,-0.768140879534,-0.00766990393943,-0.000383495196971,1.57424778357,0.00997087512126,-0.00421844716668,-0.00115048559091,100.0
