time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.438534,0.72557291267,-0.152631088395,-0.78884962017,1.43158757029,1.99455851945,-0.971393333928,1.10293218649,13.6513156891,-0.958737992428,-0.0694126306518,-0.0218592262274,1.57463127876,-0.0364320437123,0.0962572944398,0.0164902934698,0.0
5.438760,0.72557291267,-0.152631088395,-0.78884962017,1.43158757029,1.99455851945,-0.971393333928,1.10293218649,13.6513156891,-0.958737992428,-0.0694126306518,-0.0218592262274,1.57463127876,-0.0364320437123,0.0962572944398,0.0164902934698,0.0
5.448906,0.721354465503,-0.153014583592,-0.789233115367,1.43158757029,1.99417502425,-0.971393333928,1.10331568169,13.6513156891,-0.957971002034,-0.0697961258488,-0.0222427214243,1.57463127876,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
5.459339,0.711767085579,-0.152247593198,-0.789616610564,1.43235456069,1.99494201464,-0.970242848338,1.10408267208,13.6513156891,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0364320437123,0.0966407896368,0.0164902934698,0.0
5.468971,0.711767085579,-0.152247593198,-0.789616610564,1.43235456069,1.99494201464,-0.970242848338,1.10408267208,13.6513156891,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0364320437123,0.0966407896368,0.0164902934698,0.0
5.478981,0.702179705655,-0.152247593198,-0.78884962017,1.43235456069,1.99455851945,-0.96870886755,1.10791762405,13.6513156891,-0.958737992428,-0.0701796210458,-0.0218592262274,1.57424778357,-0.0371990341062,0.0962572944398,0.0161067982728,0.0
5.489368,0.698728248882,-0.151864098001,-0.78884962017,1.43197106549,1.99532550984,-0.967941877156,1.11021859523,13.6513156891,-0.959888478019,-0.0690291354548,-0.0222427214243,1.57386428837,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
5.498905,0.698728248882,-0.151864098001,-0.78884962017,1.43197106549,1.99532550984,-0.967941877156,1.11021859523,13.6513156891,-0.959888478019,-0.0690291354548,-0.0222427214243,1.57386428837,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
5.508961,0.69259232573,-0.151480602804,-0.790000105761,1.43235456069,1.99455851945,-0.969092362747,1.11251956641,13.6513156891,-0.959504982822,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
5.519152,0.684922421791,-0.151480602804,-0.788082629776,1.43158757029,1.99532550984,-0.96870886755,1.11712150878,13.6513156891,-0.959888478019,-0.0697961258488,-0.0218592262274,1.57386428837,-0.0379660245002,0.0966407896368,0.0161067982728,0.0
5.528809,0.680320479427,-0.151480602804,-0.787315639382,1.43158757029,1.99532550984,-0.970626343534,1.11673801358,13.6513156891,-0.959888478019,-0.0705631162427,-0.0226262166213,1.57424778357,-0.0375825293032,0.0958737992428,0.0157233030758,0.0
5.539149,0.675718537064,-0.150330117213,-0.788082629776,1.43235456069,1.99455851945,-0.971393333928,1.11827199437,13.6513156891,-0.959888478019,-0.0697961258488,-0.0214757310304,1.57424778357,-0.0375825293032,0.0970242848338,0.0161067982728,0.0
5.549154,0.670349604306,-0.151097107607,-0.787699134579,1.43197106549,1.99609250024,-0.970242848338,1.11788849917,13.6513156891,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57501477396,-0.0368155389092,0.0966407896368,0.0164902934698,0.0
5.558857,0.670349604306,-0.151097107607,-0.787699134579,1.43197106549,1.99609250024,-0.970242848338,1.11788849917,13.6513156891,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57501477396,-0.0368155389092,0.0966407896368,0.0164902934698,0.0
5.568941,0.665747661942,-0.151097107607,-0.787699134579,1.43158757029,1.99532550984,-0.971393333928,1.11942247996,13.6513156891,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0383495196971,0.0958737992428,0.0161067982728,0.0
5.579587,0.658077758003,-0.151480602804,-0.786548648988,1.43158757029,1.99532550984,-0.970626343534,1.12364092713,13.6513156891,-0.958737992428,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0371990341062,0.0966407896368,0.0153398078789,0.0
5.589399,0.654242806033,-0.151480602804,-0.787315639382,1.43235456069,1.99532550984,-0.970626343534,1.12364092713,13.6513156891,-0.958737992428,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0371990341062,0.0966407896368,0.0153398078789,0.0
5.599281,0.649640863669,-0.15071361241,-0.786932144185,1.43235456069,1.99647599543,-0.969092362747,1.13246131666,13.6513156891,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57501477396,-0.0379660245002,0.0962572944398,0.0168737886667,0.0
5.609356,0.649640863669,-0.15071361241,-0.786932144185,1.43235456069,1.99647599543,-0.969092362747,1.13246131666,13.6513156891,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57501477396,-0.0379660245002,0.0962572944398,0.0168737886667,0.0
5.619359,0.641587464533,-0.151097107607,-0.786548648988,1.4312040751,1.99647599543,-0.96870886755,1.14243219178,13.6513156891,-0.958354497231,-0.0690291354548,-0.0222427214243,1.57463127876,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
5.629296,0.638902998154,-0.150330117213,-0.786548648988,1.43235456069,1.99532550984,-0.970626343534,1.14818461973,13.6513156891,-0.959888478019,-0.0701796210458,-0.0218592262274,1.57348079317,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
5.639214,0.638902998154,-0.150330117213,-0.786548648988,1.43235456069,1.99532550984,-0.970626343534,1.14818461973,13.6513156891,-0.959888478019,-0.0701796210458,-0.0218592262274,1.57348079317,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
5.649042,0.629699113427,-0.150330117213,-0.786548648988,1.43197106549,1.99570900504,-0.969859353141,1.16275743722,13.6513156891,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0383495196971,0.0962572944398,0.0161067982728,0.0
5.659091,0.627014647048,-0.150330117213,-0.788082629776,1.43235456069,1.99570900504,-0.969859353141,1.16927685557,13.6513156891,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0371990341062,0.0954903040459,0.0164902934698,0.0
5.669539,0.621645714291,-0.149946622016,-0.787315639382,1.43235456069,1.99494201464,-0.969092362747,1.17694675951,13.6513156891,-0.958354497231,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
5.679463,0.617427267124,-0.149946622016,-0.787315639382,1.43235456069,1.99455851945,-0.969092362747,1.18231569226,13.6513156891,-0.959121487625,-0.0697961258488,-0.0222427214243,1.57386428837,-0.0364320437123,0.0966407896368,0.0164902934698,0.0
5.689492,0.614359305548,-0.149946622016,-0.786932144185,1.43197106549,1.99494201464,-0.969092362747,1.18691763463,13.6513156891,-0.959888478019,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0368155389092,0.0962572944398,0.0164902934698,0.0
5.699051,0.614359305548,-0.149946622016,-0.786548648988,1.4312040751,1.99494201464,-0.969092362747,1.18691763463,13.6513156891,-0.959888478019,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0368155389092,0.0962572944398,0.0164902934698,0.0
5.709354,0.606689401609,-0.149563126819,-0.78884962017,1.43235456069,1.99494201464,-0.970626343534,1.19842249054,13.6513156891,-0.959888478019,-0.0705631162427,-0.0214757310304,1.57424778357,-0.0371990341062,0.0951068088489,0.0164902934698,0.0
5.719175,0.603237944836,-0.149179631622,-0.787315639382,1.43158757029,1.99570900504,-0.970242848338,1.20532540408,13.6513156891,-0.958737992428,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0368155389092,0.0958737992428,0.0164902934698,0.0
5.729097,0.603237944836,-0.149179631622,-0.787315639382,1.43158757029,1.99570900504,-0.970242848338,1.20532540408,13.6513156891,-0.958737992428,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0368155389092,0.0958737992428,0.0164902934698,0.0
5.739186,0.597102021684,-0.148796136425,-0.786932144185,1.4312040751,1.99417502425,-0.969092362747,1.21874773597,13.6513156891,-0.959888478019,-0.0694126306518,-0.0226262166213,1.57463127876,-0.0368155389092,0.0954903040459,0.0161067982728,0.0
5.749499,0.597102021684,-0.148796136425,-0.786932144185,1.4312040751,1.99417502425,-0.969092362747,1.21874773597,13.6513156891,-0.959888478019,-0.0694126306518,-0.0226262166213,1.57463127876,-0.0368155389092,0.0954903040459,0.0161067982728,0.0
5.759027,0.589815612942,-0.148796136425,-0.786932144185,1.43235456069,1.99340803386,-0.96870886755,1.22948560149,13.6513156891,-0.959504982822,-0.0701796210458,-0.0226262166213,1.57463127876,-0.0368155389092,0.0962572944398,0.0168737886667,0.0
