time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.474509,0.746281653306,-0.0410339860759,-0.832951567822,1.09602927294,1.88066044595,-0.836403024595,1.05959722923,12.0065793991,-0.958737992428,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0368155389092,0.0958737992428,0.0161067982728,0.0
5.474607,0.746281653306,-0.0410339860759,-0.832951567822,1.09602927294,1.88066044595,-0.836403024595,1.05959722923,12.0065793991,-0.958737992428,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0368155389092,0.0958737992428,0.0161067982728,0.0
5.484696,0.739378739761,-0.0387330148941,-0.834102053413,1.0895098546,1.88066044595,-0.834102053413,1.05998072443,12.0065793991,-0.959121487625,-0.0697961258488,-0.0230097118183,1.57386428837,-0.0375825293032,0.0962572944398,0.0168737886667,0.0
5.494724,0.7343933022,-0.0368155389092,-0.831417587034,1.08222344585,1.88066044595,-0.833335063019,1.05998072443,12.0065793991,-0.958737992428,-0.0701796210458,-0.0230097118183,1.57463127876,-0.0379660245002,0.0970242848338,0.0164902934698,0.0
5.504711,0.727490388655,-0.0371990341062,-0.831034091837,1.0760875227,1.88104394114,-0.831034091837,1.06036421963,12.0065793991,-0.957971002034,-0.0697961258488,-0.0233932070153,1.57463127876,-0.0375825293032,0.0958737992428,0.0161067982728,0.0
5.514697,0.7217379607,-0.0360485485153,-0.83065059664,1.06880111396,1.88066044595,-0.827582635064,1.06074771482,12.0065793991,-0.959121487625,-0.0690291354548,-0.0233932070153,1.57463127876,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
5.524675,0.715218542352,-0.0348980629244,-0.828733120655,1.0634321812,1.88027695075,-0.824898168685,1.05959722923,12.0065793991,-0.958354497231,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
5.534693,0.707932133609,-0.0348980629244,-0.827582635064,1.05767975325,1.88142743634,-0.82183020711,1.06036421963,12.0065793991,-0.957971002034,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0364320437123,0.0958737992428,0.0161067982728,0.0
5.544734,0.701796210458,-0.0345145677274,-0.825665159079,1.05269431569,1.88104394114,-0.817611759943,1.05959722923,12.0065793991,-0.957587506837,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
5.554716,0.697194268094,-0.0345145677274,-0.824898168685,1.04809237332,1.88104394114,-0.813776807973,1.06036421963,12.0065793991,-0.958737992428,-0.0694126306518,-0.0230097118183,1.57386428837,-0.0364320437123,0.0970242848338,0.0164902934698,0.0
5.564736,0.690291354548,-0.0352815581214,-0.823747683094,1.04272344057,1.88104394114,-0.808791370413,1.06036421963,12.0065793991,-0.958354497231,-0.0709466114397,-0.0230097118183,1.57424778357,-0.0379660245002,0.0958737992428,0.0153398078789,0.0
5.574784,0.6837719362,-0.0348980629244,-0.823747683094,1.03735450781,1.88104394114,-0.803038942458,1.05998072443,12.0065793991,-0.958737992428,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
5.584770,0.677636013048,-0.0348980629244,-0.823364187897,1.03390305103,1.88066044595,-0.7976700097,1.05998072443,12.0065793991,-0.958354497231,-0.0701796210458,-0.0218592262274,1.57424778357,-0.0360485485153,0.0962572944398,0.0172572838637,0.0
5.594734,0.671500089897,-0.0352815581214,-0.823747683094,1.02968460387,1.88142743634,-0.792301076943,1.05959722923,12.0065793991,-0.959504982822,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
5.604748,0.666514652336,-0.0352815581214,-0.822213702307,1.0258496519,1.88066044595,-0.785398163397,1.05998072443,12.0065793991,-0.958737992428,-0.0697961258488,-0.0218592262274,1.57386428837,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
