time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.510068,0.913102063989,-0.191364103289,-0.805723408837,1.43273805588,1.93319928793,-0.936878766201,1.01971372875,12.0065793991,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0371990341062,0.0951068088489,0.0161067982728,0.0
5.510248,0.913102063989,-0.191364103289,-0.805723408837,1.43273805588,1.93319928793,-0.936878766201,1.01971372875,12.0065793991,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0371990341062,0.0951068088489,0.0161067982728,0.0
5.520334,0.906966140837,-0.189446627304,-0.806106904034,1.42851960872,1.93319928793,-0.936878766201,1.01933023355,12.0065793991,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
5.530347,0.90159720808,-0.188296141713,-0.806873894428,1.42391766635,1.93281579274,-0.936111775807,1.01894673835,12.0065793991,-0.959504982822,-0.0694126306518,-0.0218592262274,1.57386428837,-0.0368155389092,0.0966407896368,0.0157233030758,0.0
5.540346,0.896228275322,-0.185995170531,-0.806490399231,1.42008271438,1.93319928793,-0.936878766201,1.01971372875,12.0065793991,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0368155389092,0.0970242848338,0.0164902934698,0.0
5.550344,0.890475847367,-0.184461189743,-0.806106904034,1.41433028643,1.93358278313,-0.936878766201,1.01933023355,12.0065793991,-0.958737992428,-0.0690291354548,-0.0226262166213,1.57463127876,-0.0356650533183,0.0966407896368,0.0164902934698,0.0
5.560357,0.883189438625,-0.182927208955,-0.805723408837,1.40972834407,1.93281579274,-0.937645756595,1.01894673835,12.0065793991,-0.957587506837,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0379660245002,0.0958737992428,0.0164902934698,0.0
5.570326,0.878587496261,-0.181393228167,-0.80533991364,1.4051264017,1.93358278313,-0.937262261398,1.01856324316,12.0065793991,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0379660245002,0.0966407896368,0.0161067982728,0.0
5.580339,0.872835068307,-0.179092256986,-0.805723408837,1.39975746895,1.93319928793,-0.937262261398,1.01933023355,12.0065793991,-0.959121487625,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0379660245002,0.0958737992428,0.0164902934698,0.0
5.590341,0.865548659564,-0.176791285804,-0.806106904034,1.39438853619,1.93319928793,-0.937645756595,1.01894673835,12.0065793991,-0.959888478019,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
5.600351,0.859029241216,-0.175640800213,-0.805723408837,1.38978659382,1.93358278313,-0.937645756595,1.01817974796,12.0065793991,-0.959121487625,-0.0701796210458,-0.0222427214243,1.57501477396,-0.0379660245002,0.0962572944398,0.0164902934698,0.0
5.610344,0.853276813261,-0.172956333834,-0.80533991364,1.38556814666,1.93319928793,-0.937645756595,1.01779625276,12.0065793991,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0371990341062,0.0958737992428,0.0168737886667,0.0
5.620344,0.84714089011,-0.171038857849,-0.805723408837,1.3801992139,1.93396627833,-0.936878766201,1.01741275757,12.0065793991,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0368155389092,0.0962572944398,0.0164902934698,0.0
